id,period,model,rule,piq,y,irate,rrate,pi
109,39,NK_PP17,Growth,1.6085399465737282e-06,3.219119889763533e-06,-2.217720066255424e-06,-3.401360118004959e-06,2.7005798983736895e-06
109,40,NK_PP17,Growth,1.183640051749535e-06,2.368780087635969e-06,-1.6318999769282527e-06,-2.502899860701291e-06,1.987209998333128e-06
109,41,NK_PP17,Growth,8.709999974598759e-07,1.7430600109946681e-06,-1.2008299563603941e-06,-1.841829998738831e-06,1.4622800108554657e-06
109,42,NK_PP17,Growth,6.409999855350179e-07,1.282630023524689e-06,-8.83999973666505e-07,-1.3559999842982506e-06,1.0760199984360952e-06
109,43,NK_PP17,Growth,4.720000106317457e-07,9.440000212634914e-07,-6.500000040432496e-07,-9.970000292014447e-07,7.919999802652455e-07
109,44,NK_PP17,Growth,3.4699999673648563e-07,6.949999828975706e-07,-4.780000040227605e-07,-7.329999789362773e-07,5.82999973630649e-07
109,45,NK_PP17,Growth,2.550000033352262e-07,5.109999960950518e-07,-3.5200000070290116e-07,-5.399999736255268e-07,4.290000106266234e-07
109,46,NK_PP17,Growth,1.8800000134433503e-07,3.7600000268867007e-07,-2.58999989455333e-07,-3.9700000797893154e-07,3.1499999408879376e-07
109,47,NK_PP17,Growth,1.3800000431274384e-07,2.76999998050087e-07,-1.9099999803984247e-07,-2.9299999937393295e-07,2.3200000498491136e-07
109,48,NK_PP17,Growth,1.0200000133409048e-07,2.0400000266818097e-07,-1.3999999737279722e-07,-2.148999982409805e-07,1.7099999638503505e-07
109,49,NK_PP17,Growth,7.490000086818327e-08,1.500000053056283e-07,-1.0299999786411718e-07,-1.5809999354132742e-07,1.260000033198594e-07
109,50,NK_PP17,Growth,5.5099999229923924e-08,1.1000000199601345e-07,-7.599999918284084e-08,-1.165000043101827e-07,9.25000023244138e-08
109,51,NK_PP17,Growth,4.0500001574628186e-08,8.109999782845989e-08,-5.589999929611622e-08,-8.570000176177928e-08,6.810000030554875e-08
109,52,NK_PP17,Growth,2.9800000689306216e-08,5.969999961052963e-08,-4.110000162427241e-08,-6.310000344456057e-08,5.009999881622207e-08
109,53,NK_PP17,Growth,2.2000000043931323e-08,4.389999830323177e-08,-3.03000007306764e-08,-4.649999851835673e-08,3.690000127676285e-08
109,54,NK_PP17,Growth,1.619999956403717e-08,3.2300000896157144e-08,-2.2300000068753434e-08,-3.419999927700701e-08,2.7100000465907215e-08
109,55,NK_PP17,Growth,1.1900000096431995e-08,2.380000019286399e-08,-1.6399999580585245e-08,-2.514999941638507e-08,1.999999987845058e-08
109,56,NK_PP17,Growth,8.749999835799827e-09,1.7499999671599653e-08,-1.210000011298007e-08,-1.853999975764964e-08,1.4700000328105034e-08
109,57,NK_PP17,Growth,6.440000088758779e-09,1.2900000179172366e-08,-8.869999845728671e-09,-1.361000023791803e-08,1.0800000005417587e-08
109,58,NK_PP17,Growth,4.739999948100149e-09,9.479999896200297e-09,-6.530000096205413e-09,-1.0009999940052694e-08,7.94999976960753e-09
109,59,NK_PP17,Growth,3.480000065891886e-09,6.970000132611176e-09,-4.799999953064571e-09,-7.359999720790711e-09,5.8500000399419605e-09
109,60,NK_PP17,Growth,2.559999989770745e-09,5.129999980368893e-09,-3.5400000708563084e-09,-5.430000005191005e-09,4.309999912521789e-09
109,61,NK_PP17,Growth,1.8899999343346963e-09,3.7799998686693925e-09,-2.5999999930803597e-09,-3.9899998860448704e-09,3.170000040242371e-09
109,62,NK_PP17,Growth,1.3900000039868132e-09,2.7800000079736265e-09,-1.9099999359895037e-09,-2.929999798340077e-09,2.3299999707404595e-09
109,63,NK_PP17,Growth,1.019999973372876e-09,2.039999946745752e-09,-1.4100000056416206e-09,-2.161999912431156e-09,1.7200000312911357e-09
109,64,NK_PP17,Growth,7.52000017811838e-10,1.500000013088254e-09,-1.0399999750276834e-09,-1.592999954169727e-09,1.259999993230565e-09
109,65,NK_PP17,Growth,5.529999791420437e-10,1.1099999808195093e-09,-7.629999965175216e-10,-1.1699999857839316e-09,9.289999880479627e-10
109,66,NK_PP17,Growth,4.0699998926641e-10,8.150000119222511e-10,-5.610000242128876e-10,-8.610000490349989e-10,6.829999898982919e-10
109,67,NK_PP17,Growth,2.999999970665357e-10,5.999999941330714e-10,-4.1299999531396736e-10,-6.329999857612734e-10,5.029999750050251e-10
109,68,NK_PP17,Growth,2.200000043250938e-10,4.409999865284675e-10,-3.0399999184638204e-10,-4.660000163525524e-10,3.7000000285836165e-10
109,69,NK_PP17,Growth,1.6199999675059473e-10,3.2499999913504496e-10,-2.2399999910494017e-10,-3.43000017277717e-10,2.7200000585203554e-10
109,70,NK_PP17,Growth,1.1900000429498903e-10,2.3899998646825793e-10,-1.649999997743734e-10,-2.528000031531974e-10,2.000000026702864e-10
109,71,NK_PP17,Growth,8.780000337882399e-11,1.760000062356326e-10,-1.210000016849122e-10,-1.8560000758505169e-10,1.4699999550948917e-10
109,72,NK_PP17,Growth,6.459999896124557e-11,1.2900000512239274e-10,-8.90999982128271e-11,-1.3669999854304393e-10,1.0900000346758532e-10
109,73,NK_PP17,Growth,4.760000033021683e-11,9.520000066043366e-11,-6.559999765620717e-11,-1.0060000055212015e-10,7.979999994134346e-11
109,74,NK_PP17,Growth,3.499999942646603e-11,6.999999885293207e-11,-4.8199999547193784e-11,-7.400000057167233e-11,5.879999959157445e-11
109,75,NK_PP17,Growth,2.579999928975507e-11,5.1499998710013983e-11,-3.549999877394683e-11,-5.439999839484955e-11,4.319999913349193e-11
109,76,NK_PP17,Growth,1.889999962090272e-11,3.7899999111301597e-11,-2.6100000632967024e-11,-3.999999984016789e-11,3.180000013314199e-11
109,77,NK_PP17,Growth,1.3900000074562602e-11,2.7900000018621363e-11,-1.9199999229391196e-11,-2.949999966528338e-11,2.340000068712378e-11
109,78,NK_PP17,Growth,1.0299999568530449e-11,2.049999926756474e-11,-1.409999981355492e-11,-2.1649999501494044e-11,1.720000010474454e-11
109,79,NK_PP17,Growth,7.549999687939124e-12,1.5099999375878248e-11,-1.0400000305388346e-11,-1.5960000682158082e-11,1.2699999905885218e-11
109,80,NK_PP17,Growth,5.559999943088867e-12,1.1100000259223197e-11,-7.66000023827429e-12,-1.1750000278309969e-11,9.330000314000664e-12
109,81,NK_PP17,Growth,4.0900000400356795e-12,8.180000080071359e-12,-5.640000185630489e-12,-8.64999998712035e-12,6.85999998126241e-12
109,82,NK_PP17,Growth,3.0100000183302944e-12,6.020000036660589e-12,-4.149999788261027e-12,-6.359999766419877e-12,5.0499999147690655e-12
109,83,NK_PP17,Growth,2.2099999781588497e-12,4.430000203475837e-12,-3.049999922760671e-12,-4.679999877216234e-12,3.720000002482848e-12
109,84,NK_PP17,Growth,1.6299999544555632e-12,3.2599999089111265e-12,-2.250000099429661e-12,-3.4500000512666107e-12,2.730000036796354e-12
109,85,NK_PP17,Growth,1.1999999518369497e-12,2.3999999036738995e-12,-1.6500000150909688e-12,-2.532000000290968e-12,2.0100000223260972e-12
109,86,NK_PP17,Growth,8.819999851999993e-13,1.7700000536427507e-12,-1.2200000124723553e-12,-1.8689999634752263e-12,1.4800000417911074e-12
109,87,NK_PP17,Growth,6.490000052129796e-13,1.3000000381735433e-12,-8.950000029289695e-13,-1.3730000209682958e-12,1.090000052023088e-12
109,88,NK_PP17,Growth,4.780000180393262e-13,9.560000360786525e-13,-6.580000216568904e-13,-1.0089999582379994e-12,8.0200001370892e-13
109,89,NK_PP17,Growth,3.509999907912176e-13,7.029999954562272e-13,-4.83999992861861e-13,-7.429999540967125e-13,5.899999998108807e-13
